Student_ID,Subject,Assignment_Name,Due_Date,Status,Grade_Feedback,Guardian_Signature
S02323,Science,Begin.,11/8/2024,Done ,F, 
S06081,History,Prevent whom office.,11/18/2024,DONE,C-, 
S06574,Geography,Glass customer.,11/13/2024,Pending,B,Yes
S10966,Math,Than choice.,2/10/2025,done,C,No
S01534,Math,If sea Mr.,10/6/2024, Done ,A,Yes
S04201,Geography,Wife dream door.,1/18/2025, pending ,B,No
S11529,Math,Want until.,9/28/2024,Not Done,B-,No
S06250,Science,Long air.,12/5/2024,notdone,A,No
S04219,Geography,Child concern result.,12/23/2024,Done,C-, 
S08673,English,Art join.,10/19/2024,Done,B, 
S05156,Geography,Know fight.,12/10/2024,done,D,No
S11897,History,Action security suffer region.,2/24/2025, not done ,C-, 
S03854,English,Hold officer environment.,11/24/2024,Done ,A,No
S05328,Science,Rock.,10/10/2024,Done ,C-,Yes
S00638,English,Effort available.,12/18/2024,done,D,Yes
S05728,Science,Game better.,11/4/2024,DONE,B-, 
S10299,English,Perform specific least.,10/26/2024,Pending,D, 
S06786,Science,Shoulder economy.,12/9/2024,Done ,C, 
S01846,Math,Argue direction member.,10/1/2024,done,F,No
S09331,Science,Leader off reduce.,11/17/2024,NOT DONE,D, 
S04725,Geography,Congress now center.,10/22/2024,done,A,Yes
S06432,Science,Democratic pay short.,3/3/2025, pending ,F,No
S06737,Arabic,Artist.,12/26/2024,notdone,A,Yes
S02580,Math,Summer population.,11/13/2024,DONE,C-, 
S07162,English,Almost near.,1/29/2025,done,C-,No
S07655,Math,Today base.,11/8/2024, not done ,F, 
S02840,Science,Move road culture.,12/21/2024,Not Done,A+,Yes
S00985,Arabic,Someone sport some.,9/13/2024, pending ,A+,No
S04841,Science,Without yeah college.,10/31/2024,Done,D, 
S10254,Science,Even.,1/13/2025, not done ,B,No
S11127,Geography,Late she.,1/2/2025,DONE,A, 
S05622,Arabic,Onto public.,11/8/2024,Done ,A,No
S00305,Geography,Thing particularly place.,12/26/2024,Done,B,No
S03246,Geography,Consumer either direction.,10/18/2024,Not Done,D,No
S04758,History,Material rest sister feeling.,10/25/2024,Done,C,Yes
S06989,History,Who after.,11/27/2024, not done ,B-, 
S05742,Math,Growth fire.,1/16/2025, not done ,B-, 
S00848,Math,Listen on military space.,11/7/2024, pending ,B-,No
S10506,History,Business strategy.,9/16/2024,not done,F, 
S09338,English,Marriage approach.,12/14/2024,Pending,D, 
S07343,Arabic,Little floor.,10/5/2024,Done ,D, 
S00526,Science,Ever baby.,11/16/2024,done,A+,Yes
S04318,History,Democrat his have.,1/4/2025, Done ,B, 
S01570,History,Focus laugh successful.,12/2/2024,not done,F, 
S00806,Geography,Example individual method.,9/10/2024,notdone,C,No
S09402,English,Continue such.,10/17/2024,pending,A,No
S03721,Arabic,Agreement popular draw.,3/5/2025, Done ,C,Yes
S05147,Science,Ever thank.,2/25/2025, pending ,A,Yes
S07549,Science,Claim.,12/7/2024,DONE,C,No
S09310,Geography,Within whatever capital.,1/26/2025,done,C,Yes
S00048,History,Rock note.,10/1/2024,NOT DONE,A, 
S09441,Arabic,Process reduce.,12/8/2024,notdone,A,Yes
S00894,Science,Network country.,9/17/2024,Not Done,F,No
S10342,Science,Style set.,11/4/2024,not done,F, 
S11992,Arabic,Social enter.,1/23/2025,NOT DONE,B, 
S06842,Math,Leave computer successful.,12/20/2024,NOT DONE,A,No
S03590,Math,His answer through region.,1/13/2025,Done,A,No
S01644,Arabic,Represent year commercial watch.,12/13/2024,DONE,A+,No
S10208,History,Operation water significant.,2/26/2025,NOT DONE,C-,Yes
S11886,History,Teacher eat which bad.,12/31/2024,DONE,D,No
S06199,Math,Security at involve.,12/16/2024,done,F, 
S00370,History,Rule program training.,11/23/2024,PENDING,F,No
S03025,Science,Another threat.,2/3/2025, pending ,B-,Yes
S06477,History,Continue.,12/7/2024,done,A,No
S00897,Geography,Line hard to.,12/31/2024,Done,F,Yes
S04891,Arabic,Picture indicate.,1/4/2025, Done ,F,No
S05148,Arabic,Very.,2/12/2025,Done ,A,Yes
S12050,Arabic,New organization book.,2/17/2025, Done ,C, 
S07445,Science,Within degree.,10/6/2024,notdone,A+,Yes
S07863,Geography,Themselves discover dream.,10/5/2024,DONE,B-, 
S11910,English,Then determine small.,1/12/2025,done,A, 
S04613,Arabic,Civil indeed health.,1/6/2025,notdone,C,No
S07986,Science,Already.,12/29/2024,Done ,A, 
S09620,History,The family wear.,2/3/2025,Done,A,No
S07910,Science,Physical smile suddenly fight.,2/8/2025,done,D,Yes
S08837,Math,Far fill affect.,12/29/2024,not done,C,No
S10459,Arabic,Hear region.,12/23/2024,not done,A+, 
S05013,Math,Bar strong.,1/12/2025,Done,A,Yes
S09946,History,Radio all player.,11/21/2024,Pending,F, 
S00795,History,Common their.,12/1/2024, pending ,B, 
S08735,Geography,Several east.,1/7/2025,Pend,B,Yes
S08480,English,Past budget.,1/5/2025, not done ,A+,No
S02535,English,Morning miss perhaps Mrs.,12/25/2024,not done,C-, 
S02352,History,Social whether.,11/14/2024, not done ,B,Yes
S03829,Geography,Speech name.,9/10/2024, Done ,B-,Yes
S04561,Science,Field environment.,11/16/2024,pending,A+,No
S06995,Geography,Consumer yes effect.,12/8/2024, Done ,C,Yes
S05526,Math,West television.,11/17/2024,Pending,B-,No
S06249,English,Medical.,11/25/2024,NOT DONE,D,Yes
S02126,Arabic,Road face.,12/16/2024,DONE,C,Yes
S01849,Arabic,Onto in.,1/10/2025, Done ,F,Yes
S06675,History,Glass follow.,1/2/2025,notdone,D, 
S09439,Math,Arm until.,9/9/2024, Done ,F,Yes
S01261,Science,Act thousand.,1/14/2025,not done,C,No
S00370,History,Country responsibility.,2/12/2025,Not Done,C-,No
S10170,History,Source space.,2/24/2025,DONE,C-,Yes
S07567,Geography,Affect my.,10/19/2024,Done,F, 
S08962,Math,Race spring product.,3/3/2025, Done ,C-,Yes
S09435,Geography,Shoulder participant cup.,12/13/2024, not done ,C-,Yes
S06185,Science,Smile mission.,2/12/2025, not done ,B,Yes
S11338,History,Will marriage.,10/11/2024,Done,C,Yes
S01282,Arabic,Stop strategy.,10/26/2024,Not Done,A,No
S01859,English,Message loss.,10/6/2024,PENDING,B-,Yes
S03697,English,Current describe.,10/25/2024, Done ,F,Yes
S10156,Math,Can husband meeting.,11/16/2024,notdone,A,Yes
S12099,Math,Hand read admit.,11/21/2024,notdone,B-,Yes
S05275,Science,Scientist much about college.,10/3/2024, Done ,B-,Yes
S01831,Math,Protect mouth action.,3/5/2025,not done,F,Yes
S09069,English,Wear news.,1/29/2025,Pend,B,Yes
S00391,Math,Admit little seat.,1/5/2025,done,D,No
S12057,Science,Beat pick culture.,1/21/2025,notdone,B,Yes
S11959,Science,Full.,10/23/2024,NOT DONE,B, 
S04116,Arabic,Right impact become.,12/3/2024, not done ,B,No
S01370,English,Actually than.,2/4/2025,Done ,A,Yes
S07220,History,Cultural five relate.,1/13/2025,NOT DONE,F,Yes
S02071,Arabic,Real final meeting.,11/28/2024, Done ,A, 
S01971,English,Young.,10/20/2024,Pend,D,Yes
S10278,Arabic,Can growth fund.,3/1/2025,DONE,D, 
S06116,Science,Bar crime style.,9/25/2024, not done ,C-,No
S10741,Geography,Crime with hair.,1/27/2025,Done ,B,Yes
S12089,English,Your own.,11/8/2024,done,D,Yes
S10272,Math,They.,9/28/2024,Not Done,A+,No
S10512,English,Decision break.,11/14/2024,DONE,A+,No
S07538,Math,Professional detail.,12/12/2024,not done,B,No
S04627,Arabic,Send candidate.,11/14/2024,NOT DONE,B-, 
S00490,Geography,Close Democrat high.,12/16/2024,Done,C, 
S11968,Science,Sign Congress.,12/24/2024,Done,B-, 
S12064,Geography,World current.,1/3/2025,Pend,B, 
S11593,Science,Pull bill.,11/26/2024, Done ,A, 
S02609,Math,Name rest.,12/24/2024, Done ,F, 
S05154,English,Message hear.,11/14/2024,Pend,F, 
S11770,Arabic,Choose heavy.,2/8/2025,pending,A+,Yes
S06917,Arabic,Soon success.,11/16/2024,notdone,F, 
S00402,Science,Team final air.,1/5/2025,done,A,No
S00400,Science,Moment movie.,11/12/2024,Done,C-,Yes
S03653,Math,Imagine organization.,11/20/2024,not done,C-,No
S01557,Arabic,Star central.,10/5/2024,DONE,A+, 
S05507,History,Quite growth.,10/31/2024,not done,B,No
S02278,English,Become page message.,1/21/2025,not done,C,No
S00170,Geography,Year spend media.,10/2/2024,Done ,C,No
S09871,Science,Financial eight.,9/20/2024, Done ,A+, 
S10870,History,Thus station total.,9/30/2024, Done ,C-, 
S08932,Science,Money hear.,1/13/2025,not done,B-,Yes
S01249,Math,Fish issue resource.,2/3/2025, not done ,F,Yes
S08698,English,Born chair scientist wonder.,1/21/2025,DONE,A, 
S06861,Math,Quite room bad.,2/20/2025,notdone,B-,No
S05013,Science,Feel seem.,11/7/2024,done,A, 
S06762,Math,Order wide total.,2/24/2025, pending ,B,Yes
S05082,History,Plan always.,10/12/2024,Pending,C, 
S09233,Geography,Task late when.,12/21/2024,Not Done,B, 
S11750,Science,Way how.,2/7/2025,done,C-,Yes
S06043,Science,Animal contain.,2/24/2025,notdone,B,Yes
S02670,English,Good show.,9/30/2024,not done,B-, 
S06288,Arabic,Couple visit morning ten.,1/29/2025,not done,F,Yes
S09415,Arabic,Important deep mean.,2/20/2025, pending ,B,No
S06960,History,Travel none.,2/4/2025, Done ,D,No
S08505,English,Senior president cultural.,11/19/2024,Not Done,A,Yes
S04832,English,Response reflect charge.,2/23/2025,NOT DONE,D,No
S02727,History,Responsibility fill seven.,2/6/2025, Done ,C,No
S06313,History,Discover box season.,12/12/2024,notdone,A+,Yes
S03456,Science,Provide important hotel.,10/9/2024,Done ,A+, 
S03341,Arabic,Rule whole board.,11/25/2024,done,C-, 
S01012,History,Difference tree finish.,2/15/2025,DONE,A,Yes
S01047,English,Work experience.,3/9/2025,notdone,A, 
S08531,English,At economy give.,1/14/2025,Done,A,Yes
S09263,Arabic,Fact design expect.,2/22/2025,NOT DONE,C-, 
S03946,Math,Even early example.,2/3/2025, Done ,D,Yes
S03539,Geography,Stuff plan region.,9/23/2024,pending,A+, 
S07121,Geography,Option five.,1/7/2025,NOT DONE,B-,Yes
S11614,Math,Expect standard.,9/29/2024,not done,F,No
S09625,Geography,Leg knowledge medical.,10/23/2024,done,C-, 
S05456,Science,Fire want.,2/26/2025,Pend,A+, 
S02480,Science,Successful magazine.,12/1/2024,DONE,B-,No
S00649,English,Person speak reality.,2/21/2025,done,C-,Yes
S04216,English,Brother reason edge.,12/11/2024,done,B-,No
S11671,Geography,Somebody cost try.,2/21/2025,not done,F, 
S09470,History,Season me note.,9/11/2024,pending,A+,No
S07040,Geography,Bag accept exactly.,11/1/2024,Done ,C-,Yes
S04078,History,Yeah concern data.,9/26/2024,pending,A,No
S01238,English,Network skin recent.,10/30/2024,Not Done,C-,No
S11402,Math,Apply offer PM.,1/29/2025,not done,C,Yes
S02891,Math,Score history say.,1/17/2025,not done,C, 
S10156,Math,Leg network edge.,10/7/2024,done,A, 
S01808,Geography,Reduce.,11/18/2024,Done ,C-,Yes
S10337,English,Land eye.,12/11/2024,Not Done,A+, 
S10483,Arabic,Mouth morning.,2/26/2025,Done ,F,No
S05941,English,News instead seem.,9/15/2024,notdone,A+,No
S02832,Geography,Yes sure.,2/28/2025,Not Done,A,Yes
S10675,Arabic,She truth.,1/26/2025,Not Done,A+, 
S01035,Science,Onto role writer.,2/5/2025,Done ,A,No
S01672,Arabic,Above city.,12/10/2024,Pend,C-,Yes
S09390,Arabic,Something appear.,12/10/2024,done,B, 
S01468,Math,How general certain.,1/24/2025,NOT DONE,F,No
S04044,History,Herself else first.,9/18/2024,Done,F,Yes
S02408,Science,Little growth.,11/25/2024,Done ,D,Yes
S00864,Arabic,Listen run.,2/14/2025,Done,B,Yes
S11557,Math,Notice either.,2/23/2025,notdone,F, 
S07976,Geography,Another board.,1/7/2025,Done ,C, 
S04563,Arabic,Of west poor.,11/6/2024,Pending,B-,Yes
S03475,Math,Other central best.,1/20/2025,notdone,B-, 
S04736,Math,Ask good.,2/4/2025,PENDING,D,No
S12084,Math,Thing difference fast.,1/27/2025,Pending,B,Yes
S01828,Geography,Bad tax.,2/3/2025, pending ,B,Yes
S06134,Arabic,Reality.,1/18/2025, not done ,A+,Yes
S02171,English,Occur.,2/21/2025,DONE,F,Yes
S06538,Science,Month walk fight.,12/20/2024,Done,A, 
S07252,History,Certain must skin.,10/20/2024, Done ,A,Yes
S09581,English,Other perhaps.,2/14/2025, not done ,A,Yes
S02637,History,None.,10/3/2024,Not Done,D, 
S11226,Science,Direction.,2/25/2025,DONE,A+,No
S05812,Science,Serve few.,12/15/2024,notdone,D, 
S01372,Arabic,Baby mean.,10/31/2024,pending,B, 
S04763,History,Position father item.,9/13/2024, not done ,D,No
S11639,History,Night pass camera.,11/12/2024,DONE,C,Yes
S03326,History,Window it everybody.,12/9/2024, Done ,B,Yes
S10522,History,Teach knowledge.,9/8/2024,done,B,No
S06045,Arabic,Shoulder little cut.,11/29/2024,pending,B,No
S07430,Arabic,Avoid simply.,10/4/2024,Done,D, 
S09538,English,Room newspaper.,12/12/2024, not done ,F,Yes
S10486,Geography,Goal toward.,1/21/2025,done,F,No
S10467,Science,Debate point.,2/22/2025,NOT DONE,F,Yes
S02097,Geography,There help.,1/22/2025,Done ,C, 
S05895,Science,Success little send.,10/7/2024,Pending,B-,Yes
S10876,English,Building ability.,2/18/2025, Done ,B,No
S10469,Arabic,Clear establish.,9/23/2024,Pend,A+,No
S00533,History,Tend.,1/12/2025,pending,A+, 
S03886,History,Rise PM control.,12/5/2024,pending,A,Yes
S01028,Geography,Must artist about clear.,1/10/2025,Pend,C,Yes
S12051,Science,Seven.,9/21/2024,Done ,F, 
S11526,Geography,Our black should ready.,9/23/2024,pending,C,Yes
S08512,Geography,Available this.,3/4/2025,PENDING,D,No
S09836,Arabic,There tree.,1/30/2025,pending,A+,No
S03356,Arabic,Though difficult.,11/30/2024, not done ,F,No
S04875,Arabic,Wife born minute space.,10/12/2024, not done ,C,No
S08901,Math,Wife perhaps.,10/21/2024,Done ,A, 
S12140,Geography,Theory around.,12/24/2024,not done,B,No
S02556,Math,Production price.,10/18/2024, Done ,B-, 
S07876,Math,Anything cup make.,9/26/2024,not done,A+,Yes
S02697,Geography,Share box method.,11/6/2024,NOT DONE,C, 
S07719,Arabic,Window page.,12/20/2024,Done,A+,No
S00413,History,Also.,12/7/2024,not done,B, 
S10064,Geography,Institution century see.,12/24/2024,not done,C-, 
S09455,Arabic,Tv claim.,1/4/2025,pending,B-, 
S01056,Math,Summer rest.,2/18/2025, Done ,C-, 
S11440,Science,Former assume anything property.,1/4/2025,not done,F, 
S01297,Math,Anything image fall.,2/1/2025,Done ,B, 
S11107,History,Room wait.,10/21/2024,Not Done,D, 
S09205,Math,Thought current.,11/2/2024,NOT DONE,D, 
S00713,Arabic,Enough professor yard.,1/3/2025,DONE,C-,Yes
S10793,English,Under also big.,9/29/2024,PENDING,B,Yes
S05973,History,Medical center.,9/25/2024, Done ,A+,Yes
S07992,Math,Sense quickly experience.,9/15/2024,Done ,D, 
S11449,Math,Inside feeling.,1/30/2025,done,C,No
S02488,Math,Night race order.,11/1/2024, Done ,C,No
S04383,Geography,None real development.,1/7/2025,DONE,C-,No
S10278,Geography,Indeed class.,10/4/2024,not done,B-,Yes
S08277,Math,Field high others person.,12/15/2024,pending,D, 
S03386,Science,Quickly training goal increase.,1/17/2025,DONE,B-,Yes
S06519,Science,Place education establish.,10/31/2024,DONE,B, 
S10646,Geography,Best likely.,1/27/2025,done,C-,No
S00079,Geography,Analysis whole direction.,2/5/2025, Done ,C,Yes
S05312,Arabic,Site number accept.,2/9/2025, not done ,D,No
S02326,History,System analysis meet.,9/19/2024,done,A+,No
S02655,Arabic,Population difference series.,12/18/2024,not done,B-, 
S08240,Geography,Group suddenly nature.,3/2/2025,NOT DONE,D,No
S08057,Arabic,Down pattern little.,12/7/2024,done,B-,Yes
S08114,Science,Challenge when happen.,1/27/2025,NOT DONE,A+,No
S09315,Math,Now action level.,12/21/2024,Done,D, 
S05471,Geography,Mind into.,9/24/2024,not done,B-,No
S10678,English,West.,2/8/2025,NOT DONE,C-,No
S06640,Math,Soldier within move.,2/8/2025,Done,B,No
S00817,English,Because question.,11/14/2024,DONE,B,Yes
S02479,Science,Material image.,12/12/2024, Done ,A+,Yes
S09060,Math,Almost.,12/27/2024,Done,C-, 
S09748,Math,Level where side.,2/1/2025,Done ,F,Yes
S06653,Arabic,Hit direction.,2/23/2025,Pend,C-, 
S00602,Arabic,Fine development sometimes magazine.,3/8/2025, not done ,F,No
S01496,Science,Official similar control meeting.,9/12/2024, Done ,C,Yes
S11123,Science,Process hope difficult.,1/11/2025,NOT DONE,C, 
S07785,Geography,Strong why.,10/9/2024,NOT DONE,F,Yes
S08485,Geography,Ahead than officer.,12/31/2024,DONE,B-,Yes
S07626,Arabic,Certain specific.,9/17/2024,done,A, 
S02875,History,Major view cover research.,2/13/2025, Done ,B-,No
S01205,Math,Receive stock finally executive.,10/10/2024,notdone,F,Yes
S01307,History,Painting hot.,12/14/2024,DONE,A+,Yes
S10341,Arabic,Situation believe add.,2/11/2025,done,B-,No
S00663,English,Each treatment.,10/30/2024,DONE,F, 
S11198,English,Present out.,9/21/2024,PENDING,C-,Yes
S05459,Arabic,Image.,10/23/2024,NOT DONE,B-, 
S02687,English,Manager computer.,10/7/2024,Not Done,F,No
S09263,English,Evidence rate remember.,12/4/2024,Done ,F,No
S06983,Geography,There blood.,9/18/2024, not done ,A,No
S06944,Math,Itself air student figure.,10/1/2024,Done,C,No
S06400,Geography,Real media yard.,1/30/2025,done,A+,Yes
S09507,Math,Team attention and.,11/29/2024,Not Done,A+, 
S09684,Science,Manager leg within identify.,10/20/2024,PENDING,A+,No
S06201,Science,Join resource.,9/30/2024, Done ,C,Yes
S01563,Science,Thank.,10/7/2024,done,A, 
S07665,History,Ever country front.,9/28/2024,DONE,F,No
S01930,History,Mr night.,10/2/2024, Done ,F, 
S08197,Arabic,Individual Mrs oil.,2/21/2025,done,C-, 
S05413,English,Service store.,1/11/2025,DONE,C-,Yes
S01115,English,Item whom bed.,9/10/2024, not done ,C-,No
S06687,Geography,School until.,1/24/2025,notdone,B-, 
S05634,Geography,Trouble around.,1/29/2025,Pending,A, 
S01992,Geography,Seat tax reason.,11/15/2024, pending ,C, 
S12006,Math,Pass wind well.,2/19/2025,pending,A+,No
S00585,Arabic,Leg standard.,1/16/2025,done,A,Yes
S08706,Math,For cultural.,2/9/2025,not done,C,Yes
S09120,Arabic,School play.,11/15/2024, Done ,B, 
S05087,Geography,Sister position attention.,1/12/2025,Not Done,B-, 
S11884,English,Will build.,12/30/2024,notdone,C,No
S05744,Math,Not yourself.,9/30/2024,PENDING,F,No
S07659,Geography,Poor history.,1/8/2025,PENDING,C-, 
S11070,Arabic,Cause as social.,11/12/2024,DONE,B-,No
S01476,Science,Everything above difference.,2/25/2025,Pend,C,Yes
S08591,Arabic,Ok large.,10/22/2024,done,A+, 
S03381,History,Agree message grow.,1/24/2025,done,B-,No
S03847,History,Enter face face.,11/22/2024,DONE,A+,No
S11005,Geography,Low face president center.,9/17/2024,pending,A,No
S08301,Math,Skin lot same.,11/9/2024,pending,D,Yes
S11793,Math,Issue blood all.,12/8/2024,DONE,A, 
S10330,English,Rule end.,10/22/2024,not done,C-, 
S05562,Math,Middle go.,3/6/2025,done,B,No
S09445,Science,Poor development finish.,1/8/2025,done,A+,No
S11749,Geography,Still population.,9/13/2024,done,A+,No
S05456,History,Worry happen.,2/3/2025,Done ,A+,Yes
S08991,Geography,North available woman least.,10/24/2024,notdone,A, 
S01128,Geography,Foot.,2/22/2025,Done,C-,Yes
S11157,History,Form explain.,1/12/2025,DONE,C-, 
S06009,Math,Rest wide.,11/2/2024,pending,B, 
S02149,Geography,Red step.,11/11/2024, not done ,A,No
S03425,English,Leg compare could.,10/20/2024,notdone,B,Yes
S04796,History,Law bank.,12/2/2024,pending,D,No
S06849,English,Gun campaign vote building.,11/29/2024,Pending,C,Yes
S09294,English,Effect Mrs effort.,10/10/2024,NOT DONE,C-, 
S00208,Math,Guy benefit.,9/8/2024, Done ,B-,No
S10889,Geography,Activity they black.,3/4/2025,done,C-, 
S01854,Science,Assume.,9/20/2024,Pending,F,No
S10561,Math,Start get.,9/9/2024,done,B,No
S05107,Arabic,Lawyer near service us.,1/26/2025, Done ,D,Yes
S05014,English,Focus by natural.,9/25/2024,notdone,C-,No
S04645,Arabic,Chair just option.,10/26/2024,Not Done,B-, 
S11497,Science,Face color trip.,11/18/2024,PENDING,C-,Yes
S04508,English,Expert trouble.,9/29/2024,Done ,B,Yes
